ID,Category,Name,Floor,Building,X,Y,Description
31108012,STAIRS,계단5,8,311,699,179,...
31108013,ELEVATOR,엘리베이터2,8,311,628,301,...
31108014,HALLWAY,31108014,8,311,336,392,...
31108015,HALLWAY,31108015,8,311,378,393,...
31108016,HALLWAY,31108016,8,311,378,421,...
31108017,HALLWAY,31108017,8,311,378,325,...
31108018,HALLWAY,31108018,8,311,432,395,...
31108019,HALLWAY,31108019,8,311,432,424,...
31108020,HALLWAY,31108020,8,311,638,395,...
31108021,HALLWAY,31108021,8,311,637,425,...
31108022,HALLWAY,31108022,8,311,699,394,...
31108023,HALLWAY,31108023,8,311,701,430,...
31108024,HALLWAY,31108024,8,311,699,299,...
31108025,HALLWAY,31108025,8,311,699,234,...
31108026,HALLWAY,31108026,8,311,951,237,...
31108027,HALLWAY,31108027,8,311,949,210,...
31108028,HALLWAY,31108028,8,311,823,394,...
31108029,HALLWAY,31108029,8,311,825,419,...
31108030,HALLWAY,31108030,8,311,987,395,...
31108031,HALLWAY,31108031,8,311,988,369,...
31108032,HALLWAY,31108032,8,311,1022,395,...
31108033,HALLWAY,31108033,8,311,1023,429,...
31108034,HALLWAY,31108034,8,311,1081,395,...
31108035,HALLWAY,31108035,8,311,1081,425,...
