ID,Category,Name,Floor,Building,X,Y,Description
31005067,HALLWAY,31005067,5,310,822,70,...
31005068,HALLWAY,31005068,5,310,823,58,...
31005069,HALLWAY,31005069,5,310,842,69,...
31005070,HALLWAY,31005070,5,310,842,80,...
31005071,HALLWAY,31005071,5,310,866,69,...
31005072,HALLWAY,31005072,5,310,864,57,...
31005073,HALLWAY,31005073,5,310,885,68,...
31005074,HALLWAY,31005074,5,310,887,79,...
31005075,HALLWAY,31005075,5,310,909,68,...
31005076,HALLWAY,31005076,5,310,906,57,...
31005077,HALLWAY,31005077,5,310,927,68,...
31005078,HALLWAY,31005078,5,310,926,78,...
31005079,HALLWAY,31005079,5,310,950,68,...
31005080,HALLWAY,31005080,5,310,949,55,...
31005081,HALLWAY,31005081,5,310,971,68,...
31005082,HALLWAY,31005082,5,310,971,78,...
31005083,HALLWAY,31005083,5,310,989,66,...
31005084,HALLWAY,31005084,5,310,987,53,...
31005085,HALLWAY,31005085,5,310,1013,66,...
31005086,HALLWAY,31005086,5,310,1015,79,...
31005087,HALLWAY,31005087,5,310,1048,67,...
31005088,HALLWAY,31005088,5,310,1052,96,...
31005089,HALLWAY,31005089,5,310,1075,96,...
